price,Тип жилья,Комнатность,Площадь квартиры,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Ремонт,Кондиционер,Посудомойка,Холодильник,Мебель,Интернет,Кухонная мебель,Телевизор,Стиральная машина,Вид из окон,Временная эпоха,Высота потолков,Лифт,Материал стен,Консьерж,Территория,,Жилая площадь,Вид из окна,Парковка,Год постройки,Серия дома,Отопление,Балкон/лоджия,Срок сдачи,Отделка,Реновация
21000000,,1-комнатная,35 м²,12 м²,13 из 14,совмещённый,1,Дизайнерский,есть,,,есть,,есть,,,,,"3,1 м",есть,монолит,,,,15 м²,во двор,подземная,2023,,,,,,
11300000,,1-комнатная,35 м²,10 м²,13 из 16,совмещённый,1,Евро,,,,,,,,,,,,есть,панель,,,Хорошая школа,19 м²,,закрытая,,II-68,центральное,есть,,,
9450000,,1-комнатная,35 м²,"9,6 м²",13 из 16,совмещённый,1,Нужен ремонт,,,,,,,,,,,,есть,панель,,,,19 м²,во двор,закрытая,,II-68,центральное,есть,,,
9500000,,1-комнатная,35 м²,10 м²,13 из 16,совмещённый,1,,есть,,,,,,,,,брежневка,"2,7 м",есть,,,,Хорошая школа,19 м²,,,,И-209А,центральное,есть,,,
13250000,,1-комнатная,35 м²,"9,8 м²",13 из 16,совмещённый,1,Хороший,,,,есть,,,,,,,"2,5 м",есть,панель,,,Хорошая школа,"19,5 м²",во двор,закрытая,,II-68,центральное,есть,,,
9800000,,1-комнатная,35 м²,9 м²,14 из 14,совмещённый,1,Хороший,,,,есть,,,,,,брежневка,"2,6 м",есть,панель,,,Хорошая школа,20 м²,во двор,закрытая,,И-209А,центральное,,,,
10950000,,1-комнатная,35 м²,"9,9 м²",14 из 14,совмещённый,1,,,,,есть,,,,,,брежневка,"2,64 м",есть,блок,,,Хорошие школы,,на улицу,,,И-209А,центральное,есть,,,
15000000,,1-комнатная,35 м²,10 м²,15 из 16,совмещённый,1,Евро,,,,есть,,,,,,,"2,6 м",есть,панель,,,Хорошие школы,"19,4 м²",во двор,закрытая,,II-68,центральное,есть,,,
11500000,,1-комнатная,35 м²,"9,6 м²",15 из 16,совмещённый,1,Нужен ремонт,,,,,,,,,,,"2,5 м",есть,панель,,,Спортивная площадка,"19,5 м²",во двор,закрытая,,II-68,центральное,есть,,,
16000000,,1-комнатная,35 м²,11 м²,17 из 29,совмещённый,1,Нужен ремонт,,,,нет,,,,,,,3 м,есть,монолит,,,,,во двор,подземная,2022,,,,,,
15600000,,1-комнатная,35 м²,9 м²,18 из 22,,,,,,,,,,,,,,,,монолит,,,Хорошая школа,17 м²,,,2017,,,есть,,,
11990000,,1-комнатная,35 м²,9 м²,2 из 12,совмещённый,1,,,,,,,,,,,,,есть,панель,,,,18 м²,на улицу,,,,,,,,
11500000,,1-комнатная,35 м²,10 м²,3 из 12,совмещённый,1,,,,,,,,,,,брежневка,,есть,блок,,,Спортивная площадка,19 м²,во двор,,,II-68,центральное,,,,
10300000,,1-комнатная,35 м²,"7,5 м²",3 из 12,совмещённый,1,Евро,,,,,,,,,,,,есть,блок,,,Спортивная площадка,"19,5 м²",во двор,,,II-68,центральное,,,,
8374199,,1-комнатная,35 м²,"16,6 м²",3 из 14,совмещённый,1,,,,,,,,,,,,"2,8 м",есть,монолит,,,,"10,1 м²",,открытая,2024,,,есть,,,
8800000,,1-комнатная,35 м²,"6,2 м²",3 из 5,совмещённый,1,,,,,,,,,,,брежневка,,,кирпич,,,Хорошие школы,"18,2 м²",во двор,,,,центральное,есть,,,
10250000,,1-комнатная,35 м²,9 м²,3 из 5,совмещённый,1,Хороший,,,,,,,,,,хрущевка,"2,8 м",есть,кирпич,,,,19 м²,на улицу,закрытая,,,,,,,
10000000,,1-комнатная,35 м²,"10,1 м²",3 из 9,совмещённый,1,Хороший,,,,есть,,,,,,,26 м,есть,панель,,,Спортивная площадка,"19,4 м²",во двор,,,II-68,центральное,,,,
12350000,,1-комнатная,35 м²,10 м²,4 из 12,совмещённый,1,Евро,,,,,,,,,,брежневка,"2,65 м",есть,блок,,,Хорошая школа,20 м²,во двор,,,II-18,центральное,есть,,,
12350000,,1-комнатная,35 м²,10 м²,4 из 12,совмещённый,1,,,,,,есть,,,,,брежневка,"2,65 м",есть,блок,,,Хорошая школа,20 м²,во двор,,,II-18,центральное,есть,,,
12350000,,1-комнатная,35 м²,10 м²,4 из 12,совмещённый,1,,,,,,,,,,,брежневка,"2,64 м",есть,блок,,,Хорошая школа,20 м²,во двор,,,II-18,центральное,есть,,,
12350000,,1-комнатная,35 м²,10 м²,4 из 12,совмещённый,1,Хороший,,,,,,,,,,брежневка,,есть,блок,,,Хорошая школа,20 м²,во двор,,,II-18,центральное,,,,
14450000,,1-комнатная,35 м²,"8,5 м²",4 из 14,совмещённый,1,,,,,есть,,есть,,,,,"2,7 м",есть,,,,Хорошие школы,"17,3 м²",во двор,закрытая,2017,,,есть,,,
14450000,,1-комнатная,35 м²,"8,5 м²",4 из 14,совмещённый,1,Евро,,,,есть,,,,,,,"2,7 м",есть,,,,Хорошие школы,"17,3 м²",во двор,открытая,2017,,,есть,,,
10100000,,1-комнатная,35 м²,9 м²,4 из 14,совмещённый,1,Черновая отделка,,,,,,,,,,брежневка,,есть,панель,,,Хорошая школа,"19,5 м²",во двор,,,И-209А,центральное,есть,,,
9500000,,1-комнатная,35 м²,8 м²,4 из 5,совмещённый,1,Хороший,,,,,,,,,,,"2,75 м",есть,кирпич,,,Хорошая школа,20 м²,во двор,закрытая,,,центральное,,,,
10000000,,1-комнатная,35 м²,6 м²,4 из 5,совмещённый,1,Нужен ремонт,,,,,,,,,,сталинка,3 м,,кирпич,,,,19 м²,,,,,центральное,,,,
9800000,,1-комнатная,35 м²,10 м²,5 из 12,совмещённый,1,Хороший,,,,есть,,,,,,брежневка,"2,5 м",есть,блок,,,Хорошая школа,21 м²,во двор,закрытая,,II-18,центральное,,,,
8500000,,1-комнатная,35 м²,"9,7 м²",5 из 12,совмещённый,1,Черновая отделка,,,,есть,,есть,,,,брежневка,"2,5 м",есть,блок,,,Хорошая школа,"19,8 м²",во двор,закрытая,,II-18,центральное,есть,,,
17800000,,1-комнатная,35 м²,10 м²,5 из 12,совмещённый,1,Евро,,,,есть,,,,,,брежневка,"2,55 м",есть,блок,,,Хорошая школа,"20,5 м²",во двор,,,II-18,центральное,,,,
8500000,,1-комнатная,35 м²,"9,7 м²",5 из 12,совмещённый,1,Нужен ремонт,,,,есть,,,,,,брежневка,"2,5 м",есть,блок,,,Хорошая школа,"19,8 м²",во двор,открытая,,II-18,центральное,есть,,,
11000000,,1-комнатная,35 м²,10 м²,5 из 16,совмещённый,1,Нужен ремонт,,,,,,,,,,брежневка,"2,48 м",есть,,,,,18 м²,во двор,,,И-522,центральное,есть,,,
11400000,,1-комнатная,35 м²,9 м²,5 из 22,раздельный,1,Хороший,,,,,,,,,,,3 м,есть,монолит,,,Хорошая школа,18 м²,во двор,,,,центральное,есть,,,
10450000,,1-комнатная,35 м²,8 м²,5 из 5,совмещённый,1,Хороший,,,,,,,,,,,,,кирпич,,,,"19,4 м²",во двор,закрытая,,,,,,,
10000000,,1-комнатная,35 м²,6 м²,5 из 5,совмещённый,1,Хороший,,,,есть,,,,,,сталинка,3 м,есть,кирпич,,,Хорошие школы,18 м²,во двор,закрытая,,,центральное,,,,
10300000,,1-комнатная,35 м²,6 м²,5 из 9,,,Хороший,,,,,,,,,,брежневка,"2,64 м",есть,панель,,,,23 м²,на улицу,закрытая,,1-515,центральное,,,,
10100000,,1-комнатная,35 м²,6 м²,5 из 9,раздельный,1,Хороший,,,,,,,,,,брежневка,"2,64 м",есть,панель,,,,18 м²,во двор,закрытая,,II-49,центральное,,,,
12500000,,1-комнатная,35 м²,10 м²,6 из 12,совмещённый,1,Хороший,,,,есть,,,,,,брежневка,"2,64 м",есть,блок,,,,20 м²,во двор,,,II-18/12,центральное,,,,
10300000,,1-комнатная,35 м²,10 м²,6 из 16,раздельный,1,Черновая отделка,,,,,,,,,,,,есть,панель,,,Спортивная площадка,"19,5 м²",во двор,,,II-68,центральное,есть,,,
10300000,,1-комнатная,35 м²,10 м²,6 из 16,раздельный,1,Нужен ремонт,,,,,,,,,,,,есть,панель,,,Спортивная площадка,"19,5 м²",во двор,открытая,,II-68,центральное,есть,,,
11000000,,1-комнатная,35 м²,8 м²,6 из 9,совмещённый,1,Евро,,,,есть,,,,,,брежневка,,есть,панель,,,Хорошая школа,22 м²,во двор,,,1-515,центральное,есть,,,
11100000,,1-комнатная,35 м²,"9,4 м²",7 из 12,совмещённый,1,Хороший,,,,,,,,,,брежневка,"2,9 м",есть,монолит,,,,20 м²,,,,II-18,центральное,,,,
11500000,,1-комнатная,35 м²,6 м²,7 из 9,совмещённый,1,,есть,,,есть,,есть,,,,брежневка,"2,64 м",есть,панель,,,,21 м²,,закрытая,,1-515,,есть,,,
10800000,,1-комнатная,35 м²,"9,7 м²",8 из 12,совмещённый,1,Хороший,,,,,,,,,,брежневка,"2,6 м",есть,блок,,,,20 м²,на улицу,закрытая,,II-18,центральное,,,,
10300000,,1-комнатная,35 м²,"9,6 м²",8 из 12,совмещённый,1,Хороший,,,,есть,,,,,,брежневка,,есть,блок,,,,20 м²,на улицу,закрытая,,II-18,центральное,есть,,,
11200000,,1-комнатная,35 м²,"9,5 м²",8 из 12,,,,,,,,,,,,,брежневка,,,панель,,,Хорошие школы,20 м²,,,,II-18,,,,,
14000000,,1-комнатная,35 м²,"7,5 м²",8 из 12,совмещённый,1,Хороший,,,,есть,,,,,,,,есть,блок,,,Спортивная площадка,"19,5 м²",во двор,закрытая,,II-68,центральное,,,,
11100000,,1-комнатная,35 м²,10 м²,8 из 12,совмещённый,1,Нужен ремонт,,,,нет,,,,,,,"2,5 м",есть,блок,,,Хорошая школа,"20,5 м²",во двор,закрытая,,II-18,,,,,
13000000,,1-комнатная,35 м²,"9,7 м²",8 из 12,совмещённый,1,,,,,,,,,,,,,есть,панель,,,,"18,8 м²",,,,,,есть,,,
10700000,,1-комнатная,35 м²,"7,7 м²",9 из 12,совмещённый,1,,есть,,,,,,,,,,,есть,панель,,,Хорошая школа,"19,5 м²",,,,II-68,,,,,
9300000,,1-комнатная,35 м²,"9,5 м²",9 из 12,совмещённый,1,Нужен ремонт,,,,нет,,,,,,брежневка,"2,5 м",есть,блок,,,,,на улицу,закрытая,,II-18,,,,,
11900000,,1-комнатная,35 м²,10 м²,9 из 16,совмещённый,1,Хороший,,,,есть,,,,,,,"2,65 м",есть,панель,,,Спортивная площадка,21 м²,во двор,закрытая,,II-68,центральное,есть,,,
20900000,,1-комнатная,35 м²,10 м²,9 из 18,совмещённый,1,Евро,,,,есть,,,,,,,3 м,есть,кирпич,,,Фитнес клуб,20 м²,на улицу,подземная,,,центральное,есть,,,
21069342,,1-комнатная,"36,1 м²",,10 из 24,,,,,,,,,,,,,,"3,3 м",есть,кирпич-монолит,,,,"22,1 м²",,закрытая,,,,,2 кв. 2027 г.,без отделки,
11650000,,1-комнатная,"36,1 м²","8,2 м²",14 из 16,,,Евро,,,,нет,,,,,,брежневка,,есть,панель,,,Хорошая школа,"19,5 м²",во двор,закрытая,,П-46м,центральное,есть,,,
8307393,,1-комнатная,"36,1 м²","17,3 м²",5 из 10,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"10,5 м²",,открытая,,,,,1 кв. 2025 г.,,
15787432,,1-комнатная,"36,1 м²",,6 из 59,,,,,,,,,,,,,,"2,85 м",,,,,,"10,4 м²",,,,,,,2028 г.,,
10900000,,1-комнатная,"36,1 м²",10 м²,7 из 17,совмещённый,1,Нужен ремонт,,,,нет,,,,,,,"2,84 м",,,,,,15 м²,на улицу,,2023,,,есть,,,
12000000,,1-комнатная,"36,1 м²",8 м²,9 из 17,совмещённый,1,Евро,,,,,,,,,,,,есть,панель,,,,19 м²,во двор,закрытая,2014,,,,,,
12244353,апартаменты,1-комнатная,"36,2 м²","12,4 м²",1 из 16,совмещённый,1,,,,,,,,,,,,"2,6 м",есть,монолит,,,,"13,9 м²",во двор,открытая,2023,,,,,,
18350576,,1-комнатная,"36,2 м²","5,7 м²",12 из 13,,,,,,,,,,,,,,"2,92 м",есть,монолит,,,,"21,3 м²",,закрытая,,,,,4 кв. 2027 г.,без отделки,
17686921,,1-комнатная,"36,2 м²","5,7 м²",3 из 13,,,,,,,,,,,,,,"2,92 м",есть,монолит,,,,"21,3 м²",,закрытая,,,,,4 кв. 2027 г.,без отделки,
10156643,,1-комнатная,"36,2 м²","15,9 м²",3 из 16,,,,,,,,,,,,,,"2,95 м",,,,,,11 м²,,,,,,,4 кв. 2026 г.,чистовая,
9241482,,1-комнатная,"36,2 м²","15,9 м²",4 из 16,,,,,,,,,,,,,,"2,95 м",,,,,,11 м²,,,,,,,4 кв. 2026 г.,без отделки,
8812683,,1-комнатная,"36,2 м²","10,2 м²",4 из 9,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"11,3 м²",,открытая,,,,есть,3 кв. 2026 г.,,
8004613,,1-комнатная,"36,2 м²","10,2 м²",4 из 9,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"11,3 м²",,открытая,,,,есть,3 кв. 2026 г.,без отделки,
17738500,,1-комнатная,"36,2 м²",,5 из 15,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,,во двор,подземная,,,,,2026 г.,предчистовая,
10173900,,1-комнатная,"36,2 м²","15,9 м²",5 из 16,,,,,,,,,,,,,,"2,95 м",,,,,,11 м²,,,,,,,4 кв. 2026 г.,чистовая,
10182528,,1-комнатная,"36,2 м²","15,9 м²",6 из 16,,,,,,,,,,,,,,"2,95 м",,,,,,11 м²,,,,,,,4 кв. 2026 г.,чистовая,
9500000,,1-комнатная,"36,2 м²","9,5 м²",6 из 19,совмещённый,1,Хороший,,,,нет,,,,,,,"2,75 м",есть,панель,,,Спортивная площадка,20 м²,во двор,закрытая,,И-155,центральное,есть,,,
8091903,,1-комнатная,"36,2 м²","10,2 м²",8 из 10,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"11,3 м²",,открытая,,,,есть,3 кв. 2026 г.,без отделки,
12000000,,1-комнатная,"36,2 м²","8,1 м²",8 из 16,совмещённый,1,Хороший,,,,есть,,,,,,брежневка,"2,64 м",есть,,,,Хорошая школа,"19,3 м²",во двор,закрытая,,П-43,центральное,есть,,,
