price,Комнатность,Площадь квартиры,Жилая площадь,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Ремонт,Мебель,Вид из окна,Серия дома,Лифт,Материал стен,Отопление,Парковка,,Высота потолков,Балкон/лоджия,Отделка,Срок сдачи,Тип жилья,Кондиционер,Кухонная мебель,Временная эпоха,Год постройки,Интернет,Вид из окон,Реновация,Территория,Холодильник,Стиральная машина,Телевизор,Посудомойка,Консьерж
16234280,1-комнатная,"43,1 м²","11,8 м²",,41 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
9041967,1-комнатная,"43,1 м²","14,8 м²","15,6 м²",5 из 23,,,,,на улицу,,есть,монолит,,закрытая,,"3,4 м",,без отделки,3 кв. 2026 г.,,,,,,,,,закрытая,,,,,
9117879,1-комнатная,"43,1 м²","14,8 м²","15,6 м²",6 из 23,,,,,на улицу,,есть,монолит,,закрытая,,"3,4 м",,без отделки,3 кв. 2026 г.,,,,,,,,,закрытая,,,,,
15200000,1-комнатная,"43,1 м²","22,9 м²","11,8 м²",8 из 19,совмещённый,1,Евро,нет,во двор,,есть,монолит,,закрытая,,"2,7 м",есть,,,,,,,,,,,,,,,,
10904300,1-комнатная,"43,1 м²",11 м²,"16,1 м²",8 из 27,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
23794108,1-комнатная,"43,2 м²","26,9 м²",,10 из 24,,,,,,,есть,кирпич-монолит,,закрытая,,"3,3 м",,без отделки,2 кв. 2027 г.,,,,,,,,,,,,,,
22329216,1-комнатная,"43,2 м²","24,4 м²","6,3 м²",11 из 19,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
28990178,1-комнатная,"43,2 м²","19,3 м²",,17 из 17,,,,,на улицу,,,,,,,"3,4 м",,без отделки,2025 г.,,,,,,,,,,,,,,
22683024,1-комнатная,"43,2 м²","24,4 м²","6,3 м²",17 из 19,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
15941815,1-комнатная,"43,2 м²","11,7 м²",,24 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
16075640,1-комнатная,"43,2 м²","11,7 м²",,27 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
16143929,1-комнатная,"43,2 м²","11,7 м²",,30 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
23668364,1-комнатная,"43,2 м²","29,3 м²",4 м²,41 из 55,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,3 кв. 2026 г.,,,,,,,,,,,,,,
23712000,1-комнатная,"43,2 м²","29,3 м²",4 м²,42 из 55,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,3 кв. 2026 г.,,,,,,,,,,,,,,
23808000,1-комнатная,"43,2 м²","29,3 м²",4 м²,44 из 55,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,3 кв. 2026 г.,,,,,,,,,,,,,,
23904000,1-комнатная,"43,2 м²","29,3 м²",4 м²,46 из 55,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,3 кв. 2026 г.,,,,,,,,,,,,,,
23947636,1-комнатная,"43,2 м²","29,3 м²",4 м²,47 из 55,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,3 кв. 2026 г.,,,,,,,,,,,,,,
24039273,1-комнатная,"43,2 м²","29,3 м²",4 м²,49 из 55,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,3 кв. 2026 г.,,,,,,,,,,,,,,
26573210,1-комнатная,"43,3 м²","13,1 м²","16,9 м²",10 из 11,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
10850000,1-комнатная,"43,3 м²","21,2 м²","8,7 м²",14 из 14,раздельный,1,Хороший,есть,на улицу,П-55,есть,панель,центральное,,Спортивная площадка,"2,65 м",есть,,,,,,,,,,,,,,,,
23486970,1-комнатная,"43,3 м²","30,3 м²","3,6 м²",32 из 55,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,3 кв. 2026 г.,,,,,,,,,,,,,,
22862790,1-комнатная,"43,3 м²",28 м²,,4 из 24,,,,,,,есть,кирпич-монолит,,закрытая,,"3,3 м",,без отделки,2 кв. 2027 г.,,,,,,,,,,,,,,
17625914,1-комнатная,"43,3 м²","14,6 м²",,6 из 59,,,,,,,,,,,,"2,85 м",,без отделки,2028 г.,,,,,,,,,,,,,,
9871686,1-комнатная,"43,4 м²","14,7 м²","16,7 м²",11 из 23,,,,,во двор,,есть,монолит,,закрытая,,"3,4 м",,без отделки,3 кв. 2026 г.,,,,,,,,,закрытая,,,,,
16268862,1-комнатная,"43,4 м²","11,8 м²",,32 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
22195628,1-комнатная,"43,4 м²","26,7 м²",5 м²,6 из 21,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
16626323,1-комнатная,"43,4 м²","11,4 м²",,6 из 59,,,,,,,,,,,,"2,85 м",,без отделки,2028 г.,,,,,,,,,,,,,,
22314110,1-комнатная,"43,4 м²","26,7 м²",5 м²,9 из 21,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
26000000,1-комнатная,"43,5 м²",24 м²,10 м²,10 из 15,совмещённый,1,Нужен ремонт,,на улицу,,есть,монолит,,подземная,Спортивная площадка,"3,12 м",есть,,,,,,,2022,,,,,,,,,
25000000,1-комнатная,"43,5 м²","25,5 м²","12,9 м²",11 из 13,совмещённый,2,Нужен ремонт,,во двор,,есть,кирпич-монолит,,подземная,,3 м,,,,апартаменты,,,,2024,,,,,,,,,
17945596,1-комнатная,"43,5 м²","12,3 м²",,25 из 49,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
24000000,1-комнатная,"43,5 м²",30 м²,5 м²,38 из 43,совмещённый,1,Нужен ремонт,,,,есть,кирпич-монолит,,подземная,,"3,2 м",,,,,,,,2023,,во двор и на улицу,,,,,,,
18500000,1-комнатная,"43,6 м²","17,7 м²","6,3 м²",10 из 15,совмещённый,1,,,во двор,,есть,монолит,,,Спортивная площадка,"2,8 м",,,,,,,,,есть,,,закрытая,,,,,
23874336,1-комнатная,"43,6 м²","28,1 м²",,10 из 24,,,,,,,есть,кирпич-монолит,,закрытая,,"3,3 м",,без отделки,2 кв. 2027 г.,,,,,,,,,,,,,,
18000042,1-комнатная,"43,6 м²","16,2 м²",,11 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
22853376,1-комнатная,"43,6 м²","28,5 м²",5 м²,12 из 15,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
24443756,1-комнатная,"43,6 м²","15,7 м²",,13 из 17,,,,,во двор,,,,,,,"3,06 м",,без отделки,2025 г.,,,,,,,,,,,,,,
12500000,1-комнатная,"43,6 м²","18,1 м²","10,7 м²",13 из 22,раздельный,1,Нужен ремонт,,на улицу,,есть,монолит,,,,,есть,,,,,,,2016,,,,,,,,,
18103810,1-комнатная,"43,6 м²","16,2 м²",,14 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
24890541,1-комнатная,"43,6 м²","15,7 м²",,15 из 17,,,,,во двор,,,,,,,"3,06 м",,без отделки,2025 г.,,,,,,,,,,,,,,
17870332,1-комнатная,"43,6 м²","11,4 м²",,17 из 59,,,,,,,,,,,,"2,85 м",,без отделки,2028 г.,,,,,,,,,,,,,,
18618944,1-комнатная,"43,6 м²","16,2 м²",,18 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
10900000,1-комнатная,"43,6 м²","8,4 м²","21,4 м²",2 из 30,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
18774596,1-комнатная,"43,6 м²",17 м²,,25 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
20103960,1-комнатная,"43,6 м²","23,1 м²",,3 из 45,совмещённый,1,,,во двор,,есть,кирпич-монолит,,закрытая,Спортивная площадка,3 м,,предчистовая,1 кв. 2028 г.,,,,,,,,,,,,,,
8732494,1-комнатная,"43,6 м²","28,7 м²",6 м²,3 из 7,совмещённый,1,,,,,есть,монолит,,открытая,,"2,7 м",,без отделки,4 кв. 2025 г.,,,,,,,,,,,,,,
19134078,1-комнатная,"43,6 м²","16,2 м²",,34 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
19193374,1-комнатная,"43,6 м²","16,2 м²",,37 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
15578124,1-комнатная,"43,6 м²",20 м²,,6 из 26,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
24042420,1-комнатная,"43,7 м²","28,2 м²",,17 из 24,,,,,,,есть,кирпич-монолит,,закрытая,,"3,3 м",,без отделки,2 кв. 2027 г.,,,,,,,,,,,,,,
21156044,1-комнатная,"43,7 м²","15,5 м²","13,4 м²",2 из 19,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
15957492,1-комнатная,"43,7 м²","11,9 м²",,2 из 59,,,,,,,,,,,,"2,85 м",,без отделки,2028 г.,,,,,,,,,,,,,,
18999667,1-комнатная,"43,7 м²","16,2 м²",,27 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
15500000,1-комнатная,"43,7 м²","19,5 м²","11,9 м²",8 из 10,раздельный,1,Хороший,нет,во двор,,есть,монолит,,подземная,,"2,7 м",есть,,,,,,,,,,,,,,,,
26504050,1-комнатная,"43,7 м²","13,1 м²","16,9 м²",9 из 11,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",есть,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
24114800,1-комнатная,"43,8 м²","13,6 м²","17,6 м²",2 из 23,,,,,,,есть,кирпич-монолит,,закрытая,,"3,02 м",,без отделки,,,,,,2024,,,,закрытая,,,,,есть
18696906,1-комнатная,"43,8 м²","17,2 м²",,21 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
22930726,1-комнатная,"43,9 м²","22,5 м²","6,9 м²",12 из 19,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
9254420,1-комнатная,"43,9 м²","10,8 м²","17,5 м²",13 из 14,совмещённый,1,,,,,есть,монолит,,открытая,,"2,8 м",,без отделки,3 кв. 2025 г.,,,,,,,,,,,,,,
24654048,1-комнатная,"43,9 м²","13,5 м²","17,4 м²",18 из 19,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,2 кв. 2027 г.,,,,,,,,,,,,,,
27000000,1-комнатная,"43,9 м²",20 м²,"15,9 м²",2 из 23,совмещённый,1,Чистовая отделка,,,,есть,монолит,,подземная,,"3,1 м",,,2025 г.,,,,,,,во двор и на улицу,,,,,,,
20933276,1-комнатная,"43,9 м²","24,4 м²","7,9 м²",2 из 24,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
10600000,1-комнатная,"43,9 м²","17,6 м²","9,9 м²",32 из 50,раздельный,1,Хороший,,на улицу,,есть,монолит,центральное,подземная,,"2,9 м",,,,,,,сталинка,,,,,,,,,,
23327274,1-комнатная,"43,9 м²","13,5 м²","17,4 м²",4 из 19,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,2 кв. 2027 г.,,,,,,,,,,,,,,
22211644,1-комнатная,"43,9 м²","22,5 м²","6,9 м²",4 из 19,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
22331491,1-комнатная,"43,9 м²","24,4 м²","7,9 м²",4 из 24,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
21040358,1-комнатная,"43,9 м²","14,4 м²","17,6 м²",44 из 53,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2025 г.,,,,,,,,,,,,,,
21285872,1-комнатная,"43,9 м²","14,4 м²","17,6 м²",51 из 53,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2025 г.,,,,,,,,,,,,,,
23797635,1-комнатная,"43,9 м²","13,5 м²","17,4 м²",9 из 19,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,2 кв. 2027 г.,,,,,,,,,,,,,,
9896158,1-комнатная,43 м²,"14,9 м²",14 м²,11 из 23,,,,,на улицу,,есть,монолит,,закрытая,,"3,4 м",,без отделки,3 кв. 2026 г.,,,,,,,,,закрытая,,,,,
25910560,1-комнатная,43 м²,,,12 из 23,,,,,,,есть,кирпич-монолит,,закрытая,,"3,02 м",,без отделки,4 кв. 2025 г.,,,,,,,,,закрытая,,,,,есть
10064460,1-комнатная,43 м²,"14,9 м²",14 м²,13 из 23,,,,,на улицу,,есть,монолит,,закрытая,,"3,4 м",,без отделки,3 кв. 2026 г.,,,,,,,,,закрытая,,,,,
10148611,1-комнатная,43 м²,"14,9 м²",14 м²,14 из 23,,,,,на улицу,,есть,монолит,,закрытая,,"3,4 м",,без отделки,3 кв. 2026 г.,,,,,,,,,закрытая,,,,,
16000000,1-комнатная,43 м²,18 м²,16 м²,14 из 25,совмещённый,1,Евро,есть,на улицу,,есть,кирпич-монолит,,подземная,Спортивная площадка,"2,85 м",,,,,,,,2019,,,,,,,,,
26609783,1-комнатная,43 м²,,"14,1 м²",16 из 23,,,,,,,есть,кирпич-монолит,,закрытая,,"3,02 м",,без отделки,4 кв. 2025 г.,,,,,,,,,закрытая,,,,,есть
17000000,1-комнатная,43 м²,20 м²,10 м²,18 из 31,совмещённый,1,Евро,,на улицу,,есть,панель,,подземная,,"2,7 м",есть,,,,,,,2021,,,,,,,,,
23000000,1-комнатная,43 м²,20 м²,5 м²,19 из 40,совмещённый,1,Нужен ремонт,,на улицу,,есть,кирпич-монолит,,подземная,,"3,1 м",,,,апартаменты,,,,2023,,,,,,,,,
34000000,1-комнатная,43 м²,"15,5 м²","16,7 м²",2 из 15,раздельный,1,Дизайнерский,есть,на улицу,,есть,монолит,,подземная,Спортивная площадка,"3,12 м",,,,,есть,есть,,2023,,,,,,,,,
24700000,1-комнатная,43 м²,30 м²,5 м²,22 из 34,совмещённый,1,Хороший,,,,есть,монолит,,подземная,,"3,1 м",есть,,,,,,,2023,,во двор и на улицу,,,,,,,
18778100,1-комнатная,43 м²,"12,4 м²",,29 из 36,совмещённый,1,,,во двор,,есть,кирпич-монолит,,подземная,,"2,85 м",,без отделки,2027 г.,,,,,,,,,,,,,,
9029403,1-комнатная,43 м²,"14,6 м²","16,7 м²",3 из 23,,,,,во двор,,есть,монолит,,закрытая,,"3,4 м",,без отделки,3 кв. 2026 г.,,,,,,,,,закрытая,,,,,
11000000,1-комнатная,43 м²,"17,5 м²",10 м²,4 из 25,раздельный,1,Дизайнерский,есть,на улицу,КОПЭ,есть,,центральное,закрытая,,"2,7 м",есть,,,,,,,,,,,,,,,,
