price,Комнатность,Площадь квартиры,Этаж,Отделка,Вид из окна,Срок сдачи,Высота потолков,Лифт,Материал стен,Парковка,Жилая площадь,Площадь кухни,Кол-во санузлов,Балкон/лоджия,Санузел,Ремонт,Мебель,Кухонная мебель,Отопление,,Тип жилья,Год постройки,Консьерж,Территория,Вид из окон,Временная эпоха,Серия дома,Кондиционер,Реновация,Посудомойка,Холодильник,Интернет,Телевизор,Стиральная машина
8400000,,"25,6 м²",6 из 8,,на улицу,,,есть,панель,,"16,6 м²",,1,,совмещённый,Дизайнерский,,,,,апартаменты,,,,,,,,,,,,,
8400000,,"25,6 м²",6 из 8,,на улицу,,,есть,панель,,20 м²,,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
11806862,,"25,7 м²",3 из 12,без отделки,на улицу,4 кв. 2026 г.,"2,72 м",есть,монолит,закрытая,"13,5 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
6833098,,"25,8 м²",12 из 14,без отделки,,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,"11,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
6165308,,"25,8 м²",12 из 23,без отделки,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"11,1 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
7459365,,"25,8 м²",13 из 14,,,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,"11,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7382404,,"25,8 м²",14 из 14,,,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,"11,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
6825234,,"25,8 м²",14 из 14,без отделки,,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,"11,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7634602,,"25,8 м²",14 из 14,,,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,"11,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7353376,,"25,8 м²",14 из 14,,,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,"11,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7224695,,"25,8 м²",14 из 14,,,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,"11,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
13214760,,"25,8 м²",14 из 28,без отделки,во двор,2027 г.,"2,85 м",есть,кирпич-монолит,подземная,"17,8 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
13671420,,"25,8 м²",26 из 28,без отделки,во двор,2027 г.,"2,85 м",есть,кирпич-монолит,подземная,"17,8 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7474611,,"25,8 м²",7 из 14,,,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,"11,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
13063960,,"25,9 м²",10 из 13,без отделки,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"11,6 м²",,,,,,,,,,,,,,,,,,,,,,,
7242780,,"25,9 м²",10 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
7328388,,"25,9 м²",12 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
7383169,,"25,9 м²",13 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
7437951,,"25,9 м²",14 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
7492732,,"25,9 м²",15 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
7602296,,"25,9 м²",17 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
8438798,,"25,9 м²",18 из 23,,во двор,3 кв. 2025 г.,"2,6 м",есть,монолит,открытая,"13,3 м²",,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
7821423,,"25,9 м²",19 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
11000000,,"25,9 м²",2 из 17,,,,"2,9 м",есть,монолит,подземная,11 м²,,1,,совмещённый,Евро,есть,есть,,,,2023,,,во двор и на улицу,,,,,,,,,
13966746,,"25,9 м²",2 из 53,предчистовая,во двор,2025 г.,"2,85 м",есть,монолит,подземная,"17,2 м²",,,,,,,,,,,,,,,,,,,,,,,
14124513,,"25,9 м²",22 из 31,без отделки,во двор,2 кв. 2027 г.,"2,72 м",есть,монолит,закрытая,"12,5 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
8495861,,"25,9 м²",23 из 23,,во двор,3 кв. 2025 г.,"2,6 м",есть,монолит,открытая,"13,3 м²",,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
12689627,,"25,9 м²",3 из 13,без отделки,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"11,6 м²",,,,,,,,,,,,,,,,,,,,,,,
7471960,,"25,9 м²",5 из 9,,,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"12,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7592960,,"25,9 м²",6 из 9,,,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"18,8 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7677452,,"25,9 м²",6 из 9,,,3 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"12,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7137673,,"25,9 м²",7 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
6778709,,"25,9 м²",7 из 8,,,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"12,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7287492,,"25,9 м²",7 из 9,,,3 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"12,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7696105,,"25,9 м²",7 из 9,,,3 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"12,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7159501,,"25,9 м²",8 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
7229383,,"25,9 м²",9 из 23,чистовая,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"10,4 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
6671335,,"25,9 м²",9 из 9,без отделки,,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"12,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
8595703,,25 м²,10 из 19,,,,,,,,"12,2 м²",,,,,Черновая отделка,,,,Спортивная площадка,,2024,,,,,,,,,,,,
18901497,,25 м²,10 из 46,чистовая,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"12,6 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
8900000,,25 м²,11 из 16,,во двор,,"2,8 м",есть,монолит,,15 м²,,1,,совмещённый,Евро,,,,,апартаменты,2020,,,,,,,,,,,,
10413675,,25 м²,11 из 26,без отделки,,2025 г.,"2,85 м",есть,монолит,подземная,"12,4 м²",,,,,,,,центральное,,,,,,,сталинка,,,,,,,,
16817330,,25 м²,13 из 46,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"12,6 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
12000000,,25 м²,14 из 22,,,,3 м,,,подземная,"13,5 м²",,,,,Нужен ремонт,,,,,апартаменты,2023,,,,,,,,,,,,
14500000,,25 м²,15 из 30,,,,,,,закрытая,17 м²,,,,,,,,,,,2024,,,,,,,,,,есть,,
16870382,,25 м²,15 из 46,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"12,6 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
10000000,,25 м²,16 из 22,,во двор,,3 м,есть,монолит,подземная,17 м²,,1,,совмещённый,Нужен ремонт,,,,,апартаменты,2023,,,,,,,,,,,,
10950000,,25 м²,18 из 22,,во двор,,3 м,есть,монолит,подземная,17 м²,,,,,Нужен ремонт,,,,,апартаменты,2023,,,,,,,,,,,,
10500000,,25 м²,2 из 3,,во двор,,4 м,,,,20 м²,,1,,совмещённый,Дизайнерский,,,,,апартаменты,2020,,,,,,,,,,,,
9700000,,25 м²,20 из 22,,на улицу,,"2,7 м",есть,монолит,подземная,14 м²,,1,есть,совмещённый,Нужен ремонт,,,,,,2021,,,,,,,,,,,,
9536200,,25 м²,20 из 23,,,,,,,,"12,6 м²",,,,,Черновая отделка,,,,Спортивная площадка,,2024,,,,,,,,,,,,
8210785,,25 м²,22 из 23,,во двор,1 кв. 2025 г.,"2,6 м",есть,монолит,открытая,"12,2 м²",,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
17723764,,25 м²,29 из 47,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"12,2 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
9168477,,25 м²,3 из 16,,,,,,,,20 м²,,,,,,,,,,апартаменты,2024,,,,,,,,,,,,
17920891,,25 м²,36 из 47,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"12,2 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
14100000,,25 м²,5 из 24,,на улицу,,"2,75 м",есть,,подземная,,,1,,совмещённый,Нужен ремонт,,,,,,2024,,,,,,,,,,,,
10800000,,25 м²,5 из 29,,на улицу,,"2,9 м",есть,монолит,подземная,19 м²,,1,,совмещённый,Нужен ремонт,,,,,,2023,,,,,,,,,,,,
11990000,,25 м²,5 из 53,,во двор,,3 м,есть,кирпич-монолит,закрытая,"11,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
7600000,,25 м²,7 из 14,,на улицу,,,есть,монолит,,,,1,,совмещённый,Евро,нет,есть,,,,,,,,,,,,,,,,
18818130,,25 м²,7 из 46,чистовая,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"12,6 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
9000000,,25 м²,9 из 15,,во двор,,"3,5 м",есть,монолит,закрытая,13 м²,,1,,совмещённый,Дизайнерский,,,,,,2022,,,,,,,,,,,,
7600000,,25 м²,9 из 21,,во двор,,3 м,есть,монолит,подземная,13 м²,,1,есть,совмещённый,Нужен ремонт,,,,,,2024,,,,,,,,,,,,
8393397,,25 м²,9 из 23,,во двор,1 кв. 2025 г.,"2,6 м",есть,монолит,открытая,"12,1 м²",,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
11200000,,25 м²,9 из 24,,во двор,,,есть,,,,,1,,совмещённый,Евро,есть,,,Спортивная площадка,,2018,,,,,,,,,,,,
18873708,,25 м²,9 из 46,чистовая,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"12,6 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
10500000,,"26,2 м²",21 из 24,,на улицу,,"2,8 м",есть,монолит,,"26,2 м²",,,,,Нужен ремонт,,,,,,2024,,,,,,,,,,,,
10200000,,"26,2 м²",7 из 7,,,,"3,2 м",есть,монолит,подземная,"21,8 м²",,1,,совмещённый,Евро,,,,,,2019,,,во двор и на улицу,,,,,,,,,
15000000,,"26,3 м²",17 из 30,,на улицу,,,есть,кирпич-монолит,,15 м²,,1,,совмещённый,,,,,Спортивная площадка,,2021,,,,,,,,,,,,
12692380,,"26,3 м²",2 из 15,без отделки,во двор,2027 г.,"2,85 м",есть,кирпич-монолит,подземная,"18,3 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
11000000,,"26,3 м²",20 из 27,,во двор,,"2,8 м",есть,панель,подземная,18 м²,,1,есть,совмещённый,Евро,,,центральное,Спортивная площадка,,,,,,,,,,,,,,
13656984,,"26,4 м²",12 из 59,,,2028 г.,"2,85 м",,,,"14,9 м²",,,,,,,,,,,,,,,,,,,,,,,
9000000,,"26,4 м²",13 из 32,,,,,есть,,,15 м²,,1,,совмещённый,,,,центральное,,,2018,,,,,1-511,,,,,,,
13710840,,"26,4 м²",16 из 59,,,2028 г.,"2,85 м",,,,"14,9 м²",,,,,,,,,,,,,,,,,,,,,,,
13757964,,"26,4 м²",2 из 22,,,2028 г.,"2,85 м",,,,"15,7 м²",,,,,,,,,,,,,,,,,,,,,,,
10507662,,"26,4 м²",4 из 7,без отделки,,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,"10,9 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
12707973,,"26,4 м²",6 из 7,,,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,"10,9 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
13800000,,"26,5 м²",1 из 21,,на улицу,,"2,9 м",есть,монолит,подземная,16 м²,,1,,совмещённый,Дизайнерский,есть,,,,,2020,,,,,,,,,,,,
11499000,,"26,5 м²",28 из 28,,на улицу,,"2,8 м",есть,,подземная,20 м²,,1,,совмещённый,Евро,есть,,,,апартаменты,2022,,,,,,,,,,,,
13500000,,"26,5 м²",5 из 8,,во двор,,3 м,есть,монолит,подземная,"12,3 м²",,1,,совмещённый,Дизайнерский,есть,есть,,,,2023,,,,,,есть,,,,,,
11694601,,"26,5 м²",6 из 13,без отделки,,4 кв. 2025 г.,"2,87 м",есть,монолит,открытая,"11,8 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
14500000,,"26,5 м²",6 из 30,,во двор,,3 м,есть,монолит,подземная,15 м²,,1,,совмещённый,Евро,есть,,,,,2021,,,,,,,,,,,,
14500000,,"26,6 м²",2 из 30,,на улицу,,3 м,есть,кирпич-монолит,подземная,12 м²,,1,,совмещённый,Дизайнерский,есть,есть,,,,2024,,,,,,,,есть,есть,,есть,есть
14526925,,"26,6 м²",6 из 22,,,2028 г.,"2,85 м",,,,"15,7 м²",,,,,,,,,,,,,,,,,,,,,,,
8055817,,"26,6 м²",8 из 9,,,3 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"12,7 м²",,1,есть,совмещённый,,,,,,,,,,,,,,,,,,,
9000000,,"26,7 м²",19 из 25,,на улицу,,"2,75 м",есть,монолит,закрытая,"17,6 м²",,1,есть,совмещённый,Нужен ремонт,,,,,,2024,,,,,,,,,,,,
8811000,,"26,7 м²",2 из 4,,,,"2,7 м",,кирпич,закрытая,20 м²,,1,есть,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
14506644,,"26,7 м²",4 из 22,,,2028 г.,"2,85 м",,,,"15,7 м²",,,,,,,,,,,,,,,,,,,,,,,
7025462,,"26,8 м²",10 из 23,без отделки,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"11,8 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
7084204,,"26,8 м²",11 из 23,без отделки,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"11,8 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
8200000,,"26,8 м²",11 из 24,,,,,,,,15 м²,,1,,совмещённый,Дизайнерский,,,,Спортивная площадка,апартаменты,,,,,,,,,,,,,
8200000,,"26,8 м²",11 из 24,,,,,,,,15 м²,,1,,совмещённый,Дизайнерский,есть,,,Спортивная площадка,апартаменты,,,,,,,,,,,,,
7142944,,"26,8 м²",12 из 23,без отделки,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"11,8 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
14568078,,"26,8 м²",13 из 21,чистовая,,2025 г.,3 м,есть,монолит,подземная,"13,7 м²",,,,,,,,,,,,,,,,,,,,,,,
7084204,,"26,8 м²",13 из 23,без отделки,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,10 м²,,,,,,,,,,,,,закрытая,,,,,,,,,,
18134667,,"26,8 м²",13 из 55,без отделки,,3 кв. 2026 г.,"2,95 м",,монолит,закрытая,14 м²,,1,есть,,,,,,,,,,,,,,,,,,,,
7142944,,"26,8 м²",14 из 23,без отделки,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,10 м²,,,,,,,,,,,,,закрытая,,,,,,,,,,
7201686,,"26,8 м²",15 из 23,без отделки,во двор,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,10 м²,,,,,,,,,,,,,закрытая,,,,,,,,,,
12903395,,"26,8 м²",15 из 31,без отделки,во двор,2 кв. 2027 г.,"2,72 м",есть,монолит,закрытая,"12,7 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
9900000,,"26,8 м²",17 из 25,,во двор,,"2,8 м",есть,монолит,закрытая,,,1,,совмещённый,Дизайнерский,есть,,центральное,,,,,,,,,,,,,,,
